date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:58:19	106298/106298	---M--	200	added ('OK')	image/webp	date:Sun,%2003%20Mar%202024%2016:16:04%20GMT	https://dogin.meme/assets/images/img07.webp	C:/My%20Web%20Sites/dogin/dogin.meme/assets/images/img07.webp	(from https://dogin.meme/)
08:58:19	748/748	---M--	200	added ('OK')	image/webp	date:Sun,%2003%20Mar%202024%2016:16:04%20GMT	https://dogin.meme/assets/images/icon09.webp	C:/My%20Web%20Sites/dogin/dogin.meme/assets/images/icon09.webp	(from https://dogin.meme/)
08:58:20	1236/1236	---M--	200	added ('OK')	image/webp	date:Sun,%2003%20Mar%202024%2016:16:04%20GMT	https://dogin.meme/assets/images/icon10.webp	C:/My%20Web%20Sites/dogin/dogin.meme/assets/images/icon10.webp	(from https://dogin.meme/)
08:58:20	1202/1202	---M--	200	added ('OK')	image/webp	date:Sun,%2003%20Mar%202024%2016:16:04%20GMT	https://dogin.meme/assets/images/icon11.webp	C:/My%20Web%20Sites/dogin/dogin.meme/assets/images/icon11.webp	(from https://dogin.meme/)
08:58:20	966/966	---M--	200	added ('OK')	image/webp	date:Sun,%2003%20Mar%202024%2016:16:04%20GMT	https://dogin.meme/assets/images/icon12.webp	C:/My%20Web%20Sites/dogin/dogin.meme/assets/images/icon12.webp	(from https://dogin.meme/)
08:58:21	694/694	---M--	200	added ('OK')	image/webp	date:Sun,%2003%20Mar%202024%2016:16:04%20GMT	https://dogin.meme/assets/images/icon13.webp	C:/My%20Web%20Sites/dogin/dogin.meme/assets/images/icon13.webp	(from https://dogin.meme/)
08:58:21	1000/1000	---M--	200	added ('OK')	image/webp	date:Sun,%2003%20Mar%202024%2016:16:04%20GMT	https://dogin.meme/assets/images/icon14.webp	C:/My%20Web%20Sites/dogin/dogin.meme/assets/images/icon14.webp	(from https://dogin.meme/)
08:58:22	1024/1024	---M--	200	added ('OK')	image/webp	date:Sun,%2003%20Mar%202024%2016:16:04%20GMT	https://dogin.meme/assets/images/icon15.webp	C:/My%20Web%20Sites/dogin/dogin.meme/assets/images/icon15.webp	(from https://dogin.meme/)
08:58:22	78743/78743	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2029%20Feb%202024%2021:43:58%20GMT	https://dogin.meme/assets/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/dogin/dogin.meme/assets/js/bootstrap.bundle.min.js	(from https://dogin.meme/)
08:58:22	84355/84355	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-14983%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	C:/My%20Web%20Sites/dogin/cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	(from https://dogin.meme/)
08:58:22	88955/88955	---M-Z	200	added ('OK')	application/javascript	etag:%2265999b45-39e1%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick.js	C:/My%20Web%20Sites/dogin/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick.js	(from https://dogin.meme/)
08:58:23	453/453	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2003%20Mar%202024%2023:51:50%20GMT	https://dogin.meme/assets/js/app.js	C:/My%20Web%20Sites/dogin/dogin.meme/assets/js/app.js	(from https://dogin.meme/)
08:58:23	38804/38804	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2029%20Feb%202024%2021:43:56%20GMT	https://dogin.meme/assets/fonts/Birdgo.eot	C:/My%20Web%20Sites/dogin/dogin.meme/assets/fonts/Birdgo.eot	(from https://dogin.meme/assets/scss/main.css)
08:58:24	38804/38804	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2029%20Feb%202024%2021:43:56%20GMT	https://dogin.meme/assets/fonts/Birdgo.eot?	C:/My%20Web%20Sites/dogin/dogin.meme/assets/fonts/Birdgod41d.eot	(from https://dogin.meme/assets/scss/main.css)
08:58:24	17660/17660	---M--	200	added ('OK')	font/woff2	date:Thu,%2029%20Feb%202024%2021:43:58%20GMT	https://dogin.meme/assets/fonts/Birdgo.woff2	C:/My%20Web%20Sites/dogin/dogin.meme/assets/fonts/Birdgo.woff2	(from https://dogin.meme/assets/scss/main.css)
08:58:24	21756/21756	---M--	200	added ('OK')	font/woff	date:Thu,%2029%20Feb%202024%2021:43:58%20GMT	https://dogin.meme/assets/fonts/Birdgo.woff	C:/My%20Web%20Sites/dogin/dogin.meme/assets/fonts/Birdgo.woff	(from https://dogin.meme/assets/scss/main.css)
08:58:25	38640/38640	---M--	200	added ('OK')	font/ttf	date:Thu,%2029%20Feb%202024%2021:43:58%20GMT	https://dogin.meme/assets/fonts/Birdgo.ttf	C:/My%20Web%20Sites/dogin/dogin.meme/assets/fonts/Birdgo.ttf	(from https://dogin.meme/assets/scss/main.css)
08:58:25	116379/116379	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2029%20Feb%202024%2021:43:56%20GMT	https://dogin.meme/assets/fonts/Birdgo.svg	C:/My%20Web%20Sites/dogin/dogin.meme/assets/fonts/Birdgo.svg	(from https://dogin.meme/assets/scss/main.css)
08:58:26	77600/77600	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2029%20Feb%202024%2021:43:58%20GMT	https://dogin.meme/assets/fonts/SweetiePotato.eot	C:/My%20Web%20Sites/dogin/dogin.meme/assets/fonts/SweetiePotato.eot	(from https://dogin.meme/assets/scss/main.css)
08:58:26	31764/31764	---M--	200	added ('OK')	font/woff2	date:Thu,%2029%20Feb%202024%2021:43:58%20GMT	https://dogin.meme/assets/fonts/SweetiePotato.woff2	C:/My%20Web%20Sites/dogin/dogin.meme/assets/fonts/SweetiePotato.woff2	(from https://dogin.meme/assets/scss/main.css)
08:58:26	77600/77600	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2029%20Feb%202024%2021:43:58%20GMT	https://dogin.meme/assets/fonts/SweetiePotato.eot?	C:/My%20Web%20Sites/dogin/dogin.meme/assets/fonts/SweetiePotatod41d.eot	(from https://dogin.meme/assets/scss/main.css)
08:58:27	38444/38444	---M--	200	added ('OK')	font/woff	date:Thu,%2029%20Feb%202024%2021:43:58%20GMT	https://dogin.meme/assets/fonts/SweetiePotato.woff	C:/My%20Web%20Sites/dogin/dogin.meme/assets/fonts/SweetiePotato.woff	(from https://dogin.meme/assets/scss/main.css)
08:58:28	77404/77404	---M--	200	added ('OK')	font/ttf	date:Thu,%2029%20Feb%202024%2021:43:58%20GMT	https://dogin.meme/assets/fonts/SweetiePotato.ttf	C:/My%20Web%20Sites/dogin/dogin.meme/assets/fonts/SweetiePotato.ttf	(from https://dogin.meme/assets/scss/main.css)
08:58:28	258258/258258	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2029%20Feb%202024%2021:43:58%20GMT	https://dogin.meme/assets/fonts/SweetiePotato.svg	C:/My%20Web%20Sites/dogin/dogin.meme/assets/fonts/SweetiePotato.svg	(from https://dogin.meme/assets/scss/main.css)
08:58:28	1118/1118	---M--	200	added ('OK')	image/webp	date:Sun,%2003%20Mar%202024%2016:16:04%20GMT	https://dogin.meme/assets/images/bg01.webp	C:/My%20Web%20Sites/dogin/dogin.meme/assets/images/bg01.webp	(from https://dogin.meme/assets/scss/main.css)
08:58:29	926/926	---M--	200	added ('OK')	image/webp	date:Sun,%2003%20Mar%202024%2016:16:04%20GMT	https://dogin.meme/assets/images/bg02.webp	C:/My%20Web%20Sites/dogin/dogin.meme/assets/images/bg02.webp	(from https://dogin.meme/assets/scss/main.css)
08:58:29	926/926	---M--	200	added ('OK')	image/webp	date:Sun,%2003%20Mar%202024%2016:16:04%20GMT	https://dogin.meme/assets/images/bg03.webp	C:/My%20Web%20Sites/dogin/dogin.meme/assets/images/bg03.webp	(from https://dogin.meme/assets/scss/main.css)
08:58:29	964/964	---M--	200	added ('OK')	image/webp	date:Sun,%2003%20Mar%202024%2016:16:04%20GMT	https://dogin.meme/assets/images/bg04.webp	C:/My%20Web%20Sites/dogin/dogin.meme/assets/images/bg04.webp	(from https://dogin.meme/assets/scss/main.css)
08:58:30	896/896	---M--	200	added ('OK')	image/webp	date:Sun,%2003%20Mar%202024%2016:16:04%20GMT	https://dogin.meme/assets/images/bg05.webp	C:/My%20Web%20Sites/dogin/dogin.meme/assets/images/bg05.webp	(from https://dogin.meme/assets/scss/main.css)
08:58:30	1566/1566	---M--	200	added ('OK')	image/webp	date:Sun,%2003%20Mar%202024%2016:16:04%20GMT	https://dogin.meme/assets/images/bg06.webp	C:/My%20Web%20Sites/dogin/dogin.meme/assets/images/bg06.webp	(from https://dogin.meme/assets/scss/main.css)
08:58:30	4178/4178	---M-Z	200	added ('OK')	image/gif	etag:%2265999b3f-d10%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/ajax-loader.gif	C:/My%20Web%20Sites/dogin/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/ajax-loader.gif	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.css)
08:58:31	2048/2048	---M-Z	200	added ('OK')	application/octet-stream	etag:%2265999b40-3f6%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.eot	C:/My%20Web%20Sites/dogin/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.eot	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.css)
08:58:31	2048/2048	---M-Z	200	added ('OK')	application/octet-stream	etag:%2265999b40-3f6%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.eot?	C:/My%20Web%20Sites/dogin/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slickd41d.eot	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.css)
08:58:31	1380/1380	---M-Z	200	added ('OK')	application/octet-stream	etag:%2265999b42-54a%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.woff	C:/My%20Web%20Sites/dogin/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.woff	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.css)
08:58:31	1892/1892	---M-Z	200	added ('OK')	application/octet-stream	etag:%2265999b41-3c6%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.ttf	C:/My%20Web%20Sites/dogin/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.ttf	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.css)
08:58:32	2152/2152	---M-Z	200	added ('OK')	image/svg+xml	etag:%2265999b40-397%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.svg	C:/My%20Web%20Sites/dogin/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.svg	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.css)
08:58:33	18/18	---M--	404	error ('Not%20Found')	text/plain	date:Fri,%2022%20Mar%202024%2003:58:32%20GMT	https://cdnjs.cloudflare.com/robots.txt		(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.css)
